0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555 0.0555
0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241 0.1241
0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659 0.1659
0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445 0.0445
0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112 0.0112
0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022
0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744 0.0744
0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049 0.0049
0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008 0.0008
0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489 0.1489
