0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812 0.0812
0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509 0.1509
0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131 0.0131
0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897 0.0897
0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731 0.1731
0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717 0.0717
0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557 0.1557
0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354 0.0354
0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644 0.0644
0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121 0.0121
