0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573 0.0573
0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046 0.046
0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755 0.0755
0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023 0.0023
0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443 0.0443
0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068 0.0068
0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882 0.0882
0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089 0.0089
0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236 0.0236
0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162 0.0162
